Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
M. Tanković,22,CAM ST ,42.0,42.0,42.0,48.0,48.0,52.0,52.0,49.0,49.0,49.0,63.0,63.0,63.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,68.62
W. Francis,26,LWB LB ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,61.0,61.0,61.0,63.0,63.0,60.0,60.0,60.0,61.0,61.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,58.75
Miguel Cardoso,23,CAM RW ,43.0,43.0,43.0,50.0,50.0,53.0,53.0,51.0,51.0,51.0,62.0,62.0,62.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,64.0,64.0,67.0,64.0,Máximo potencial,66.12
E. Duplan,34,CM LW ,59.0,59.0,59.0,60.0,60.0,61.0,61.0,62.0,62.0,62.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,68.0,68.0,69.0,69.0,67.0,67.0,69.0,67.0,Cercano al retiro,68.0
Galeno,19,RW ,45.0,45.0,45.0,52.0,52.0,55.0,55.0,51.0,51.0,51.0,60.0,60.0,60.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,68.0,68.0,66.0,66.0,68.0,66.0,Joven promesa,67.25
L. Höler,22,ST ,42.0,42.0,42.0,44.0,44.0,46.0,46.0,44.0,44.0,44.0,55.0,55.0,55.0,62.0,62.0,63.0,63.0,63.0,64.0,64.0,65.0,65.0,67.0,67.0,65.0,67.0,Máximo potencial,65.5
F. Gounongbe,29,ST ,43.0,43.0,43.0,40.0,40.0,42.0,42.0,42.0,42.0,42.0,53.0,53.0,53.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,67.0,67.0,64.0,67.0,Máximo potencial,64.12
R. Wallace,29,LW LM ,61.0,61.0,61.0,64.0,64.0,65.0,65.0,62.0,62.0,62.0,64.0,64.0,64.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,Máximo potencial,66.25
E. Farias,29,ST ,43.0,43.0,43.0,40.0,40.0,42.0,42.0,45.0,45.0,45.0,54.0,54.0,54.0,57.0,57.0,60.0,60.0,60.0,59.0,59.0,63.0,63.0,67.0,67.0,63.0,67.0,Máximo potencial,63.5
J. Garro,24,ST ,36.0,36.0,36.0,43.0,43.0,47.0,47.0,42.0,42.0,42.0,56.0,56.0,56.0,64.0,64.0,63.0,63.0,63.0,65.0,65.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,66.12
P. Testroet,26,ST ,50.0,50.0,50.0,51.0,51.0,53.0,53.0,50.0,50.0,50.0,57.0,57.0,57.0,63.0,63.0,62.0,62.0,62.0,64.0,64.0,65.0,65.0,67.0,67.0,65.0,67.0,Máximo potencial,65.5
Iriondo,22,LWB LM LB ,66.0,66.0,66.0,67.0,67.0,66.0,66.0,64.0,64.0,64.0,59.0,59.0,59.0,62.0,62.0,59.0,59.0,59.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,Máximo potencial,60.5
W. Saïd,22,RM LM ST ,36.0,36.0,36.0,44.0,44.0,48.0,48.0,44.0,44.0,44.0,60.0,60.0,60.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,67.88
Matheus Índio,21,RW ,47.0,47.0,47.0,54.0,54.0,57.0,57.0,54.0,54.0,54.0,64.0,64.0,64.0,69.0,69.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,64.0,64.0,67.0,64.0,Joven promesa,66.12
A. Tonev,27,RM RW ,49.0,49.0,49.0,58.0,58.0,60.0,60.0,54.0,54.0,54.0,63.0,63.0,63.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,66.0,66.0,64.0,64.0,66.0,64.0,Máximo potencial,65.75
H. Al Raheb,33,ST ,42.0,42.0,42.0,46.0,46.0,48.0,48.0,42.0,42.0,42.0,51.0,51.0,51.0,60.0,60.0,59.0,59.0,59.0,61.0,61.0,63.0,63.0,67.0,67.0,63.0,67.0,Cercano al retiro,64.0
J. Dongou Tsafack,22,ST ,39.0,39.0,39.0,44.0,44.0,47.0,47.0,43.0,43.0,43.0,55.0,55.0,55.0,64.0,64.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,66.38
Freddy Cardouso,29,RM CF CAM ,47.0,47.0,47.0,54.0,54.0,58.0,58.0,55.0,55.0,55.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,61.0,61.0,65.0,61.0,Máximo potencial,64.0
G. Charbonnier,28,ST CAM ,45.0,45.0,45.0,44.0,44.0,47.0,47.0,50.0,50.0,50.0,63.0,63.0,63.0,63.0,63.0,67.0,67.0,67.0,65.0,65.0,67.0,67.0,69.0,69.0,67.0,69.0,Máximo potencial,67.25
L. Brogno,24,RW LW ,37.0,37.0,37.0,46.0,46.0,51.0,51.0,46.0,46.0,46.0,60.0,60.0,60.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,66.0,66.0,62.0,62.0,66.0,62.0,Máximo potencial,65.0
L. Gallegos,25,LW RM LM ,49.0,49.0,49.0,57.0,57.0,60.0,60.0,55.0,55.0,55.0,62.0,62.0,62.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,62.0,62.0,65.0,62.0,Máximo potencial,64.38
L. George,30,LW RW ,43.0,43.0,43.0,49.0,49.0,52.0,52.0,49.0,49.0,49.0,60.0,60.0,60.0,67.0,67.0,65.0,65.0,65.0,68.0,68.0,67.0,67.0,66.0,66.0,67.0,66.0,Máximo potencial,66.88
S. Parker,24,RM ST ,42.0,42.0,42.0,45.0,45.0,48.0,48.0,45.0,45.0,45.0,58.0,58.0,58.0,64.0,64.0,66.0,66.0,66.0,67.0,67.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,67.38
T. Boere,24,ST ,41.0,41.0,41.0,42.0,42.0,44.0,44.0,43.0,43.0,43.0,55.0,55.0,55.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,64.0,64.0,67.0,67.0,64.0,67.0,Máximo potencial,64.38
P. Gladon,25,ST ,44.0,44.0,44.0,43.0,43.0,45.0,45.0,46.0,46.0,46.0,56.0,56.0,56.0,58.0,58.0,60.0,60.0,60.0,59.0,59.0,62.0,62.0,67.0,67.0,62.0,67.0,Máximo potencial,63.12
C. Telo,27,LWB ,60.0,60.0,60.0,65.0,65.0,67.0,67.0,64.0,64.0,64.0,63.0,63.0,63.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,54.0,54.0,60.0,54.0,Máximo potencial,58.25
C. Arango,22,ST ,42.0,42.0,42.0,43.0,43.0,45.0,45.0,43.0,43.0,43.0,53.0,53.0,53.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,65.0,65.0,67.0,67.0,65.0,67.0,Máximo potencial,65.25
Adão Morrinhos,25,CF ST ,40.0,40.0,40.0,43.0,43.0,45.0,45.0,42.0,42.0,42.0,54.0,54.0,54.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,63.0,63.0,67.0,67.0,63.0,67.0,Máximo potencial,64.5
M. Ureña,27,ST ,50.0,50.0,50.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,61.0,61.0,61.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,67.88
A. Armstrong,20,ST ,42.0,42.0,42.0,47.0,47.0,49.0,49.0,47.0,47.0,47.0,57.0,57.0,57.0,65.0,65.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,67.0,67.0,66.0,67.0,Joven promesa,66.38
A. Huancañez,33,LM ST ,38.0,38.0,38.0,46.0,46.0,49.0,49.0,41.0,41.0,41.0,53.0,53.0,53.0,64.0,64.0,63.0,63.0,63.0,68.0,68.0,66.0,66.0,67.0,67.0,66.0,67.0,Cercano al retiro,66.88
C. Deac,31,CAM RW CM ,57.0,57.0,57.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,67.0,65.0,Cercano al retiro,66.25
Marc Gual,21,ST ,34.0,34.0,34.0,40.0,40.0,42.0,42.0,39.0,39.0,39.0,54.0,54.0,54.0,61.0,61.0,62.0,62.0,62.0,63.0,63.0,65.0,65.0,67.0,67.0,65.0,67.0,Joven promesa,65.25
C. Colmán,23,ST ,40.0,40.0,40.0,40.0,40.0,42.0,42.0,40.0,40.0,40.0,52.0,52.0,52.0,59.0,59.0,61.0,61.0,61.0,62.0,62.0,65.0,65.0,67.0,67.0,65.0,67.0,Máximo potencial,65.0
K. Boyd,33,ST ,41.0,41.0,41.0,39.0,39.0,42.0,42.0,44.0,44.0,44.0,56.0,56.0,56.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,67.0,67.0,63.0,67.0,Cercano al retiro,64.0
Cris Laranjeiros,33,CAM ST ,40.0,40.0,40.0,46.0,46.0,49.0,49.0,45.0,45.0,45.0,55.0,55.0,55.0,63.0,63.0,62.0,62.0,62.0,64.0,64.0,65.0,65.0,67.0,67.0,65.0,67.0,Cercano al retiro,65.5
J. Bothroyd,35,ST ,43.0,43.0,43.0,43.0,43.0,46.0,46.0,48.0,48.0,48.0,61.0,61.0,61.0,63.0,63.0,64.0,64.0,64.0,63.0,63.0,65.0,65.0,67.0,67.0,65.0,67.0,Cercano al retiro,65.25
V. Sarno,29,LW RW CF CAM ,41.0,41.0,41.0,50.0,50.0,53.0,53.0,49.0,49.0,49.0,61.0,61.0,61.0,68.0,68.0,67.0,67.0,67.0,68.0,68.0,66.0,66.0,62.0,62.0,66.0,62.0,Máximo potencial,65.0
C. McLaughlin,25,RWB RB ,65.0,65.0,65.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,58.0,58.0,58.0,61.0,61.0,56.0,56.0,56.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,Máximo potencial,56.75
M. Neumayr,31,CAM ST CM ,57.0,57.0,57.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,68.0,68.0,69.0,69.0,69.0,68.0,68.0,68.0,68.0,67.0,67.0,68.0,67.0,Cercano al retiro,67.62
F. Dastineda,33,ST ,39.0,39.0,39.0,40.0,40.0,42.0,42.0,39.0,39.0,39.0,50.0,50.0,50.0,57.0,57.0,56.0,56.0,56.0,59.0,59.0,61.0,61.0,67.0,67.0,61.0,67.0,Cercano al retiro,62.75
F. Maouassa,18,CAM LM LW ,62.0,62.0,62.0,65.0,65.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,65.0,65.0,65.0,68.0,68.0,66.0,66.0,65.0,65.0,66.0,65.0,Joven promesa,66.12
Arthur Silbeira,33,ST ,45.0,45.0,45.0,46.0,46.0,48.0,48.0,45.0,45.0,45.0,57.0,57.0,57.0,62.0,62.0,64.0,64.0,64.0,65.0,65.0,66.0,66.0,67.0,67.0,66.0,67.0,Cercano al retiro,66.12
S. MacLean,34,ST ,50.0,50.0,50.0,49.0,49.0,51.0,51.0,52.0,52.0,52.0,62.0,62.0,62.0,64.0,64.0,65.0,65.0,65.0,64.0,64.0,66.0,66.0,67.0,67.0,66.0,67.0,Cercano al retiro,65.88
Leandro,32,ST ,48.0,48.0,48.0,47.0,47.0,48.0,48.0,50.0,50.0,50.0,61.0,61.0,61.0,62.0,62.0,66.0,66.0,66.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,Cercano al retiro,66.5
D. Nazarov,27,CAM ST RW LW ,42.0,42.0,42.0,49.0,49.0,53.0,53.0,48.0,48.0,48.0,61.0,61.0,61.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,67.62
E. Onuachu,23,ST ,53.0,53.0,53.0,54.0,54.0,55.0,55.0,57.0,57.0,57.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,66.5
J. Assoubre,24,RM RW ,42.0,42.0,42.0,48.0,48.0,51.0,51.0,46.0,46.0,46.0,57.0,57.0,57.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,66.5
S. Nakajima,22,ST LW ,47.0,47.0,47.0,54.0,54.0,57.0,57.0,54.0,54.0,54.0,63.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,66.0,66.0,63.0,63.0,66.0,63.0,Máximo potencial,65.38
C. Valencia,32,LW ST ,52.0,52.0,52.0,56.0,56.0,57.0,57.0,54.0,54.0,54.0,60.0,60.0,60.0,65.0,65.0,65.0,65.0,65.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,Cercano al retiro,66.75
P. Eze,24,ST ,41.0,41.0,41.0,44.0,44.0,46.0,46.0,42.0,42.0,42.0,52.0,52.0,52.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,63.0,63.0,67.0,67.0,63.0,67.0,Máximo potencial,64.25
Enzio Julião,33,ST ,52.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,62.0,62.0,62.0,64.0,64.0,67.0,67.0,67.0,66.0,66.0,68.0,68.0,67.0,67.0,68.0,67.0,Cercano al retiro,67.12
R. Peña,20,RW ST ,39.0,39.0,39.0,39.0,39.0,41.0,41.0,42.0,42.0,42.0,53.0,53.0,53.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,67.0,67.0,63.0,67.0,Joven promesa,63.75
V. Berisha,23,RM ST ,49.0,49.0,49.0,52.0,52.0,55.0,55.0,53.0,53.0,53.0,61.0,61.0,61.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,67.0
D. González,23,RW ST LW ,52.0,52.0,52.0,56.0,56.0,58.0,58.0,55.0,55.0,55.0,62.0,62.0,62.0,68.0,68.0,66.0,66.0,66.0,68.0,68.0,68.0,68.0,69.0,69.0,68.0,69.0,Máximo potencial,68.38
M. Emnes,29,CAM ST ,45.0,45.0,45.0,54.0,54.0,57.0,57.0,53.0,53.0,53.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,69.12
G. Torres,28,LM RM ST ,44.0,44.0,44.0,50.0,50.0,53.0,53.0,49.0,49.0,49.0,61.0,61.0,61.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,67.62
P. Cibicki,23,RM ST ,43.0,43.0,43.0,51.0,51.0,53.0,53.0,49.0,49.0,49.0,62.0,62.0,62.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,67.0,Máximo potencial,68.25
A. Taylor,30,LWB LB ,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,60.0,60.0,58.0,58.0,56.0,56.0,58.0,56.0,Máximo potencial,57.75
D. Rubio,24,ST ,42.0,42.0,42.0,45.0,45.0,47.0,47.0,44.0,44.0,44.0,56.0,56.0,56.0,63.0,63.0,64.0,64.0,64.0,65.0,65.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,66.12
I. Ssewankambo,21,RB LWB ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,63.0,63.0,63.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,61.0,61.0,58.0,58.0,55.0,55.0,58.0,55.0,Joven promesa,57.62
G. Koomson,22,RM RW ,43.0,43.0,43.0,51.0,51.0,53.0,53.0,49.0,49.0,49.0,61.0,61.0,61.0,68.0,68.0,66.0,66.0,66.0,68.0,68.0,66.0,66.0,63.0,63.0,66.0,63.0,Máximo potencial,65.38
J. Akpala,30,ST ,50.0,50.0,50.0,50.0,50.0,51.0,51.0,49.0,49.0,49.0,57.0,57.0,57.0,61.0,61.0,62.0,62.0,62.0,63.0,63.0,65.0,65.0,67.0,67.0,65.0,67.0,Máximo potencial,65.25
M. Ducksch,23,ST ,44.0,44.0,44.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0,55.0,55.0,55.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,67.0,67.0,63.0,67.0,Máximo potencial,63.75
D. Horgan,24,RW LW ,36.0,36.0,36.0,47.0,47.0,51.0,51.0,44.0,44.0,44.0,59.0,59.0,59.0,68.0,68.0,65.0,65.0,65.0,68.0,68.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,65.0
Leandro,24,ST CAM LM RM ,41.0,41.0,41.0,45.0,45.0,49.0,49.0,48.0,48.0,48.0,60.0,60.0,60.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,67.0
M. Schäffler,28,ST ,44.0,44.0,44.0,45.0,45.0,47.0,47.0,45.0,45.0,45.0,53.0,53.0,53.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,63.0,63.0,67.0,67.0,63.0,67.0,Máximo potencial,64.0
G. Herrera,33,ST ,56.0,56.0,56.0,57.0,57.0,58.0,58.0,56.0,56.0,56.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,65.0,67.0,67.0,65.0,67.0,Cercano al retiro,65.5
H. Osorio,29,CAM ST ,45.0,45.0,45.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,61.0,61.0,61.0,62.0,62.0,66.0,66.0,66.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,66.25
Moon Chang Jin,23,RW CAM ,38.0,38.0,38.0,47.0,47.0,51.0,51.0,48.0,48.0,48.0,61.0,61.0,61.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,63.0,63.0,66.0,63.0,Máximo potencial,65.12
D. Bahamboula,22,LM RM ST ,50.0,50.0,50.0,55.0,55.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,64.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,68.62
Zhang Yuning,20,ST ,43.0,43.0,43.0,44.0,44.0,46.0,46.0,47.0,47.0,47.0,59.0,59.0,59.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,64.0,64.0,67.0,67.0,64.0,67.0,Joven promesa,64.88
M. Affonso,25,ST ,46.0,46.0,46.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,62.0,62.0,62.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,66.12
S. Živec,26,CF CAM ,43.0,43.0,43.0,51.0,51.0,55.0,55.0,51.0,51.0,51.0,64.0,64.0,64.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,63.0,63.0,66.0,63.0,Máximo potencial,65.12
A. El-Said,31,RW CAM ,48.0,48.0,48.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,68.0,Cercano al retiro,67.75
F. Salazar,22,LM ST RM ,47.0,47.0,47.0,56.0,56.0,58.0,58.0,53.0,53.0,53.0,62.0,62.0,62.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,64.0,64.0,66.0,64.0,Máximo potencial,65.5
Aitor Buñuel,19,RB RWB ,63.0,63.0,63.0,66.0,66.0,67.0,67.0,63.0,63.0,63.0,59.0,59.0,59.0,62.0,62.0,58.0,58.0,58.0,60.0,60.0,56.0,56.0,53.0,53.0,56.0,53.0,Joven promesa,55.88
N. Pedersen,29,ST ,43.0,43.0,43.0,41.0,41.0,44.0,44.0,48.0,48.0,48.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,66.25
A. Leya Iseka,19,ST ,38.0,38.0,38.0,43.0,43.0,45.0,45.0,41.0,41.0,41.0,54.0,54.0,54.0,63.0,63.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,67.0,67.0,65.0,67.0,Joven promesa,65.75
Shim Dong Woon,27,LM LW ,40.0,40.0,40.0,47.0,47.0,50.0,50.0,45.0,45.0,45.0,59.0,59.0,59.0,68.0,68.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,67.62
F. Gulbrandsen,24,ST ,48.0,48.0,48.0,52.0,52.0,55.0,55.0,50.0,50.0,50.0,57.0,57.0,57.0,65.0,65.0,63.0,63.0,63.0,67.0,67.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,66.62
Adaílton,26,LM ST ,43.0,43.0,43.0,47.0,47.0,50.0,50.0,47.0,47.0,47.0,59.0,59.0,59.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,67.0
J. Amione,27,ST ,43.0,43.0,43.0,46.0,46.0,49.0,49.0,47.0,47.0,47.0,58.0,58.0,58.0,65.0,65.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,66.38
O. Osawe,23,RM ST ,40.0,40.0,40.0,43.0,43.0,45.0,45.0,42.0,42.0,42.0,53.0,53.0,53.0,61.0,61.0,62.0,62.0,62.0,63.0,63.0,65.0,65.0,67.0,67.0,65.0,67.0,Máximo potencial,65.25
G. Cano,29,ST ,41.0,41.0,41.0,45.0,45.0,47.0,47.0,47.0,47.0,47.0,61.0,61.0,61.0,63.0,63.0,66.0,66.0,66.0,64.0,64.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,65.88
D. Johnsen,19,LW ,41.0,41.0,41.0,49.0,49.0,52.0,52.0,47.0,47.0,47.0,60.0,60.0,60.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,66.0,66.0,64.0,64.0,66.0,64.0,Joven promesa,65.75
A. Brighenti,29,ST ,45.0,45.0,45.0,45.0,45.0,47.0,47.0,49.0,49.0,49.0,60.0,60.0,60.0,62.0,62.0,64.0,64.0,64.0,62.0,62.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,65.38
A. Grimaldi,26,ST ,43.0,43.0,43.0,43.0,43.0,45.0,45.0,44.0,44.0,44.0,53.0,53.0,53.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,62.0,62.0,67.0,67.0,62.0,67.0,Máximo potencial,63.12
J. Morris,25,LW LM ,59.0,59.0,59.0,61.0,61.0,63.0,63.0,61.0,61.0,61.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,66.25
J. Eilers,29,RM LW RW ,44.0,44.0,44.0,50.0,50.0,53.0,53.0,50.0,50.0,50.0,60.0,60.0,60.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,67.25
G. Kuświk,30,ST ,45.0,45.0,45.0,50.0,50.0,52.0,52.0,49.0,49.0,49.0,60.0,60.0,60.0,65.0,65.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,67.0,67.0,65.0,67.0,Máximo potencial,65.75
A. Levipan,25,ST ,50.0,50.0,50.0,50.0,50.0,51.0,51.0,49.0,49.0,49.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,63.0,63.0,67.0,67.0,63.0,67.0,Máximo potencial,63.75
J. Vigón,25,LM RWB CM ,66.0,66.0,66.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,67.0,65.0,65.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,62.0,62.0,63.0,62.0,Máximo potencial,62.62
Luis Henrique,19,ST ,37.0,37.0,37.0,41.0,41.0,44.0,44.0,41.0,41.0,41.0,57.0,57.0,57.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,66.0,66.0,67.0,67.0,66.0,67.0,Joven promesa,65.88
G. Cellerino,31,ST ,48.0,48.0,48.0,45.0,45.0,46.0,46.0,47.0,47.0,47.0,54.0,54.0,54.0,58.0,58.0,59.0,59.0,59.0,60.0,60.0,63.0,63.0,67.0,67.0,63.0,67.0,Cercano al retiro,63.75
C. Harriott,23,ST RM LM ,41.0,41.0,41.0,48.0,48.0,52.0,52.0,46.0,46.0,46.0,59.0,59.0,59.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,67.0,67.0,63.0,63.0,67.0,63.0,Máximo potencial,66.0
S. Andersson,25,ST ,43.0,43.0,43.0,42.0,42.0,43.0,43.0,42.0,42.0,42.0,52.0,52.0,52.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,63.0,63.0,67.0,67.0,63.0,67.0,Máximo potencial,63.5
F. Černych,26,ST LM ,36.0,36.0,36.0,44.0,44.0,48.0,48.0,43.0,43.0,43.0,59.0,59.0,59.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,66.0,66.0,67.0,66.0,Máximo potencial,66.62
S. Benrahma,21,ST RM ,40.0,40.0,40.0,49.0,49.0,52.0,52.0,49.0,49.0,49.0,61.0,61.0,61.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,64.0,64.0,67.0,64.0,Joven promesa,66.12
K. Ota,29,LWB LB ,63.0,63.0,63.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,66.0,66.0,66.0,67.0,67.0,65.0,65.0,61.0,61.0,65.0,61.0,Máximo potencial,64.0
A. Green,18,LW LM ,43.0,43.0,43.0,52.0,52.0,55.0,55.0,50.0,50.0,50.0,60.0,60.0,60.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,63.0,63.0,65.0,63.0,Joven promesa,64.75
Everaldo,25,ST ,39.0,39.0,39.0,44.0,44.0,46.0,46.0,42.0,42.0,42.0,56.0,56.0,56.0,62.0,62.0,63.0,63.0,63.0,64.0,64.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,65.88
I. Tellero,29,RM CF CAM ,47.0,47.0,47.0,54.0,54.0,58.0,58.0,55.0,55.0,55.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,61.0,61.0,65.0,61.0,Máximo potencial,64.0
K. Matmour,32,RW CAM RM ,41.0,41.0,41.0,49.0,49.0,52.0,52.0,48.0,48.0,48.0,62.0,62.0,62.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,65.0,65.0,67.0,65.0,Cercano al retiro,66.5
Xiao Zhi,32,CF ST ,56.0,56.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,60.0,60.0,60.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,65.0,65.0,67.0,67.0,65.0,67.0,Cercano al retiro,65.25
