Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
B. Meling,22,CDM LB ,61.0,61.0,61.0,67.0,67.0,67.0,67.0,62.0,62.0,62.0,60.0,60.0,60.0,64.0,64.0,61.0,61.0,61.0,63.0,63.0,60.0,60.0,55.0,55.0,60.0,55.0,Máximo potencial,61.55
Ander Guevara,19,CM ,57.0,57.0,57.0,59.0,59.0,61.0,61.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,65.0,67.0,67.0,67.0,65.0,65.0,64.0,64.0,59.0,59.0,64.0,59.0,Joven promesa,65.27
S. Kehli,26,RM CAM ,42.0,42.0,42.0,48.0,48.0,51.0,51.0,50.0,50.0,50.0,64.0,64.0,64.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,67.0,66.0,Máximo potencial,61.91
L. Bittante,23,RM LB RB ,63.0,63.0,63.0,67.0,67.0,68.0,68.0,65.0,65.0,65.0,63.0,63.0,63.0,66.0,66.0,62.0,62.0,62.0,63.0,63.0,61.0,61.0,58.0,58.0,61.0,58.0,Máximo potencial,63.82
H. Sacko,23,RW RM ,43.0,43.0,43.0,48.0,48.0,51.0,51.0,47.0,47.0,47.0,57.0,57.0,57.0,67.0,67.0,65.0,65.0,65.0,68.0,68.0,67.0,67.0,66.0,66.0,67.0,66.0,Máximo potencial,58.27
Hwang Hee Chan,21,CAM RW ST ,41.0,41.0,41.0,48.0,48.0,50.0,50.0,46.0,46.0,46.0,59.0,59.0,59.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,Joven promesa,58.82
Lucas Medeirão,33,CM RM CAM ,43.0,43.0,43.0,48.0,48.0,50.0,50.0,49.0,49.0,49.0,62.0,62.0,62.0,66.0,66.0,67.0,67.0,67.0,66.0,66.0,68.0,68.0,65.0,65.0,68.0,65.0,Cercano al retiro,60.55
K. Walker,27,CM ,63.0,63.0,63.0,64.0,64.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,61.0,61.0,63.0,61.0,Máximo potencial,65.82
Pêpê,20,CDM ,65.0,65.0,65.0,63.0,63.0,63.0,63.0,67.0,67.0,67.0,65.0,65.0,65.0,61.0,61.0,62.0,62.0,62.0,59.0,59.0,60.0,60.0,56.0,56.0,60.0,56.0,Joven promesa,64.0
K. Janus,31,RM ,56.0,56.0,56.0,60.0,60.0,62.0,62.0,58.0,58.0,58.0,63.0,63.0,63.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,64.0,64.0,66.0,64.0,Cercano al retiro,63.18
A. Bernal,29,CM CDM ,65.0,65.0,65.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,64.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,55.0,Máximo potencial,63.0
J. Windass,23,CM LM ,44.0,44.0,44.0,53.0,53.0,56.0,56.0,51.0,51.0,51.0,61.0,61.0,61.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,64.0,64.0,62.0,62.0,64.0,62.0,Máximo potencial,60.45
A. Barkok,19,CAM RM ,57.0,57.0,57.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,65.0,65.0,67.0,65.0,Joven promesa,64.0
R. Dekker,22,CM ,64.0,64.0,64.0,63.0,63.0,63.0,63.0,68.0,68.0,68.0,67.0,67.0,67.0,62.0,62.0,65.0,65.0,65.0,61.0,61.0,63.0,63.0,58.0,58.0,63.0,58.0,Máximo potencial,65.82
Jordi Mboula,18,ST RM ,42.0,42.0,42.0,49.0,49.0,52.0,52.0,46.0,46.0,46.0,57.0,57.0,57.0,67.0,67.0,65.0,65.0,65.0,68.0,68.0,66.0,66.0,66.0,66.0,66.0,66.0,Joven promesa,58.0
K. Drygas,25,CAM CDM ,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,Máximo potencial,66.55
J. Pajoy,28,CAM LM ,39.0,39.0,39.0,48.0,48.0,51.0,51.0,46.0,46.0,46.0,60.0,60.0,60.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,63.0,63.0,66.0,63.0,Máximo potencial,59.09
A. Auassar,30,CM CDM ,66.0,66.0,66.0,62.0,62.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,67.0,62.0,62.0,63.0,63.0,63.0,60.0,60.0,62.0,62.0,63.0,63.0,62.0,63.0,Máximo potencial,65.0
N. Kilkenny,31,CB CM CDM ,62.0,62.0,62.0,62.0,62.0,64.0,64.0,67.0,67.0,67.0,66.0,66.0,66.0,62.0,62.0,63.0,63.0,63.0,60.0,60.0,59.0,59.0,55.0,55.0,59.0,55.0,Cercano al retiro,64.73
Dener Rolim,29,RM CAM ,42.0,42.0,42.0,46.0,46.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,66.0,66.0,67.0,67.0,67.0,66.0,66.0,68.0,68.0,65.0,65.0,68.0,65.0,Máximo potencial,60.82
J. Skalák,25,RM LM ,44.0,44.0,44.0,48.0,48.0,52.0,52.0,51.0,51.0,51.0,62.0,62.0,62.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,65.0,65.0,66.0,65.0,Máximo potencial,61.0
M. Zaccagni,22,CM ,52.0,52.0,52.0,57.0,57.0,58.0,58.0,60.0,60.0,60.0,67.0,67.0,67.0,64.0,64.0,66.0,66.0,66.0,63.0,63.0,64.0,64.0,59.0,59.0,64.0,59.0,Máximo potencial,64.27
P. McGowan,29,CM CAM ,50.0,50.0,50.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,65.0,65.0,65.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,64.0,64.0,66.0,64.0,Máximo potencial,63.91
Wang Yongpo,30,CAM CM ,57.0,57.0,57.0,60.0,60.0,61.0,61.0,60.0,60.0,60.0,67.0,67.0,67.0,68.0,68.0,69.0,69.0,69.0,68.0,68.0,68.0,68.0,66.0,66.0,68.0,66.0,Máximo potencial,65.82
M. Sánchez,29,CM CDM ,64.0,64.0,64.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,61.0,61.0,57.0,57.0,61.0,57.0,Máximo potencial,64.36
S. Morsy,25,CDM CM ,65.0,65.0,65.0,63.0,63.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,61.0,61.0,64.0,61.0,Máximo potencial,66.36
Rafael Costa,26,CM CAM ,51.0,51.0,51.0,54.0,54.0,56.0,56.0,57.0,57.0,57.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,62.0,62.0,65.0,62.0,Máximo potencial,63.36
Aitor García,23,LW RM LM ,42.0,42.0,42.0,51.0,51.0,54.0,54.0,48.0,48.0,48.0,59.0,59.0,59.0,67.0,67.0,65.0,65.0,65.0,68.0,68.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,59.09
V. Castillo,29,CM CDM ,65.0,65.0,65.0,64.0,64.0,65.0,65.0,67.0,67.0,67.0,64.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,60.0,60.0,57.0,57.0,60.0,57.0,Máximo potencial,63.45
Samu Delgado,24,RM LM ,53.0,53.0,53.0,58.0,58.0,60.0,60.0,59.0,59.0,59.0,65.0,65.0,65.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,68.0,66.0,Máximo potencial,64.55
A. Piccolo,29,CAM RW ,35.0,35.0,35.0,46.0,46.0,50.0,50.0,44.0,44.0,44.0,60.0,60.0,60.0,68.0,68.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,59.0
C. Pontius,29,RM LM ,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,65.0,65.0,65.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,68.0,68.0,67.0,68.0,Máximo potencial,64.55
A. Fidler,33,CDM ,65.0,65.0,65.0,60.0,60.0,60.0,60.0,67.0,67.0,67.0,63.0,63.0,63.0,55.0,55.0,60.0,60.0,60.0,56.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,Cercano al retiro,61.82
S. Cronin,30,CDM ,65.0,65.0,65.0,65.0,65.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,62.0,62.0,63.0,62.0,Máximo potencial,65.64
R. Hall,23,CAM LM RM ,37.0,37.0,37.0,45.0,45.0,48.0,48.0,43.0,43.0,43.0,57.0,57.0,57.0,67.0,67.0,64.0,64.0,64.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,Máximo potencial,56.91
A. Hofmann,31,CM CDM ,67.0,67.0,67.0,65.0,65.0,64.0,64.0,67.0,67.0,67.0,60.0,60.0,60.0,58.0,58.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,53.0,53.0,55.0,53.0,Cercano al retiro,60.45
V. Parigini,21,ST CAM RW LW ,35.0,35.0,35.0,44.0,44.0,48.0,48.0,40.0,40.0,40.0,54.0,54.0,54.0,65.0,65.0,63.0,63.0,63.0,68.0,68.0,66.0,66.0,67.0,67.0,66.0,67.0,Joven promesa,54.64
M. Duruer,29,LB LM ,53.0,53.0,53.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,64.0,64.0,64.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,66.0,65.0,Máximo potencial,63.45
S. Salinas,31,RM LB LWB LM ,57.0,57.0,57.0,64.0,64.0,65.0,65.0,61.0,61.0,61.0,64.0,64.0,64.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,62.0,62.0,65.0,62.0,Cercano al retiro,64.0
P. Caddis,29,RWB CM RB ,65.0,65.0,65.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,64.0,64.0,64.0,65.0,65.0,64.0,64.0,64.0,65.0,65.0,64.0,64.0,63.0,63.0,64.0,63.0,Máximo potencial,64.45
Z. Filipović,28,CDM CM ,67.0,67.0,67.0,64.0,64.0,64.0,64.0,69.0,69.0,69.0,67.0,67.0,67.0,61.0,61.0,63.0,63.0,63.0,59.0,59.0,61.0,61.0,60.0,60.0,61.0,60.0,Máximo potencial,65.36
Welson Leima,33,CAM CM CDM ,66.0,66.0,66.0,63.0,63.0,63.0,63.0,67.0,67.0,67.0,59.0,59.0,59.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,48.0,48.0,50.0,48.0,Cercano al retiro,58.45
Q. Menig,21,RM LW ST LM ,39.0,39.0,39.0,49.0,49.0,52.0,52.0,46.0,46.0,46.0,59.0,59.0,59.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,68.0,68.0,66.0,66.0,68.0,66.0,Joven promesa,59.09
I. Ouali,29,ST RM LM ,40.0,40.0,40.0,49.0,49.0,53.0,53.0,47.0,47.0,47.0,59.0,59.0,59.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,62.0,62.0,65.0,62.0,Máximo potencial,58.82
Lee Seung Hee,29,CDM ,66.0,66.0,66.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,64.0,64.0,64.0,59.0,59.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,53.0,53.0,58.0,53.0,Máximo potencial,63.09
P. Araujo,29,CM CDM CB ,67.0,67.0,67.0,64.0,64.0,63.0,63.0,66.0,66.0,66.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,58.0,58.0,56.0,58.0,Máximo potencial,60.0
A. Hammill,29,RM LM ,50.0,50.0,50.0,56.0,56.0,59.0,59.0,56.0,56.0,56.0,63.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,66.0,66.0,63.0,63.0,66.0,63.0,Máximo potencial,62.91
Z. Majer,24,CAM CM ,59.0,59.0,59.0,61.0,61.0,63.0,63.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,64.0,64.0,61.0,61.0,64.0,61.0,Máximo potencial,66.18
L. Nomenjanahary,31,RM LM ,55.0,55.0,55.0,62.0,62.0,64.0,64.0,60.0,60.0,60.0,64.0,64.0,64.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,65.0,65.0,61.0,61.0,65.0,61.0,Cercano al retiro,64.0
K. Dowell,19,LW RW CAM ,51.0,51.0,51.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,64.0,64.0,64.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,63.0,63.0,66.0,63.0,Joven promesa,63.0
Josete,29,CDM CB ,67.0,67.0,67.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,51.0,51.0,50.0,50.0,55.0,55.0,50.0,55.0,Máximo potencial,53.91
L. Agouazi,33,CDM ,66.0,66.0,66.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,60.0,60.0,59.0,59.0,60.0,59.0,Cercano al retiro,64.18
Juan Carlos,26,CM CAM RM LM ,49.0,49.0,49.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,66.0,66.0,66.0,67.0,67.0,68.0,68.0,68.0,66.0,66.0,66.0,66.0,62.0,62.0,66.0,62.0,Máximo potencial,64.27
C. Matei,25,RM ,43.0,43.0,43.0,53.0,53.0,55.0,55.0,50.0,50.0,50.0,61.0,61.0,61.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,67.0,67.0,64.0,64.0,67.0,64.0,Máximo potencial,60.45
R. Gíslason,29,LM RM ,51.0,51.0,51.0,53.0,53.0,56.0,56.0,54.0,54.0,54.0,62.0,62.0,62.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,61.82
K. Agard,27,RM ST ,51.0,51.0,51.0,54.0,54.0,56.0,56.0,53.0,53.0,53.0,59.0,59.0,59.0,66.0,66.0,64.0,64.0,64.0,67.0,67.0,66.0,66.0,67.0,67.0,66.0,67.0,Máximo potencial,60.0
S. Yatabaré,28,RB CDM RM CM ,66.0,66.0,66.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,67.0,67.0,66.0,66.0,67.0,66.0,Máximo potencial,67.0
E. Jelenič,24,LW RM LM ,52.0,52.0,52.0,58.0,58.0,60.0,60.0,56.0,56.0,56.0,62.0,62.0,62.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,64.0,64.0,65.0,64.0,Máximo potencial,62.09
S. Kroon,24,RM ,42.0,42.0,42.0,49.0,49.0,53.0,53.0,50.0,50.0,50.0,60.0,60.0,60.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,66.0,66.0,62.0,62.0,66.0,62.0,Máximo potencial,60.18
I. Chaykovskyi,25,CDM ,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,64.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,58.0,58.0,55.0,55.0,58.0,55.0,Máximo potencial,63.45
E. Thommy,22,RM LM ,41.0,41.0,41.0,51.0,51.0,54.0,54.0,49.0,49.0,49.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,63.0,63.0,67.0,63.0,Máximo potencial,60.73
T. Andrade,20,CAM ,37.0,37.0,37.0,46.0,46.0,50.0,50.0,47.0,47.0,47.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,65.0,65.0,59.0,59.0,65.0,59.0,Joven promesa,60.18
K. Noborizato,26,LB LM ,61.0,61.0,61.0,67.0,67.0,67.0,67.0,61.0,61.0,61.0,62.0,62.0,62.0,67.0,67.0,64.0,64.0,64.0,67.0,67.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,63.18
B. Figueraz,25,CB CDM ,66.0,66.0,66.0,67.0,67.0,66.0,66.0,67.0,67.0,67.0,64.0,64.0,64.0,62.0,62.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,61.0,61.0,62.0,61.0,Máximo potencial,64.18
R. Morioka,26,CAM ,43.0,43.0,43.0,50.0,50.0,53.0,53.0,52.0,52.0,52.0,63.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,62.0,62.0,66.0,62.0,Máximo potencial,61.82
Álex Menéndez,25,LM LB ,63.0,63.0,63.0,67.0,67.0,68.0,68.0,65.0,65.0,65.0,68.0,68.0,68.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,69.0,69.0,71.0,69.0,Máximo potencial,68.09
F. Córdoba,28,RM RB ,63.0,63.0,63.0,67.0,67.0,68.0,68.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,66.0,62.0,62.0,62.0,64.0,64.0,62.0,62.0,60.0,60.0,62.0,60.0,Máximo potencial,62.73
J. Ortiz,24,CAM RM ,48.0,48.0,48.0,53.0,53.0,56.0,56.0,54.0,54.0,54.0,63.0,63.0,63.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,63.0,63.0,66.0,63.0,Máximo potencial,62.09
Jadson Castrelo,33,CM CDM ,66.0,66.0,66.0,63.0,63.0,63.0,63.0,67.0,67.0,67.0,63.0,63.0,63.0,60.0,60.0,58.0,58.0,58.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,Cercano al retiro,62.18
M. de Leeuw,30,RW LW CAM ,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,66.0,66.0,68.0,68.0,70.0,70.0,68.0,70.0,Máximo potencial,64.18
F. Brandán,27,RW CAM LW ,39.0,39.0,39.0,51.0,51.0,54.0,54.0,47.0,47.0,47.0,60.0,60.0,60.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,67.0,67.0,62.0,62.0,67.0,62.0,Máximo potencial,59.36
E. Andrade,29,LM RM CAM CM ,57.0,57.0,57.0,62.0,62.0,64.0,64.0,61.0,61.0,61.0,67.0,67.0,67.0,69.0,69.0,68.0,68.0,68.0,69.0,69.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,66.0
M. Chrien,21,CDM CM ,59.0,59.0,59.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,64.0,64.0,66.0,64.0,Joven promesa,65.82
Adão Salvadaldo,33,LM ST ,38.0,38.0,38.0,46.0,46.0,49.0,49.0,41.0,41.0,41.0,53.0,53.0,53.0,64.0,64.0,63.0,63.0,63.0,68.0,68.0,66.0,66.0,67.0,67.0,66.0,67.0,Cercano al retiro,54.45
T. Kida,22,CM CDM ,64.0,64.0,64.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,62.0,62.0,62.0,59.0,59.0,57.0,57.0,57.0,56.0,56.0,54.0,54.0,51.0,51.0,54.0,51.0,Máximo potencial,61.45
Fábinho,32,LM LB ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,62.0,62.0,65.0,62.0,Cercano al retiro,66.18
F. Marković,25,RM ,56.0,56.0,56.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,64.0,64.0,64.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,66.0,66.0,65.0,65.0,66.0,65.0,Máximo potencial,63.73
A. Tello,20,RB CM ,65.0,65.0,65.0,67.0,67.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,66.0,66.0,67.0,66.0,Joven promesa,67.64
N. Gjorgjev,19,RM LM ,38.0,38.0,38.0,49.0,49.0,52.0,52.0,45.0,45.0,45.0,58.0,58.0,58.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,66.0,66.0,62.0,62.0,66.0,62.0,Joven promesa,58.27
S. Gustafson,22,CAM CM ,55.0,55.0,55.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,67.0,67.0,66.0,66.0,61.0,61.0,66.0,61.0,Máximo potencial,65.91
V. Klonaridis,24,CAM LM RM ,51.0,51.0,51.0,57.0,57.0,59.0,59.0,57.0,57.0,57.0,63.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,63.18
M. Pérez,24,CM CDM ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,64.0,64.0,63.0,63.0,63.0,62.0,62.0,61.0,61.0,59.0,59.0,61.0,59.0,Máximo potencial,64.82
Pedró,29,CM CAM ,48.0,48.0,48.0,53.0,53.0,56.0,56.0,54.0,54.0,54.0,63.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,65.0,65.0,61.0,61.0,65.0,61.0,Máximo potencial,62.36
J. Cardona,22,CAM ,48.0,48.0,48.0,54.0,54.0,57.0,57.0,52.0,52.0,52.0,61.0,61.0,61.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,61.0,61.0,66.0,61.0,Máximo potencial,61.09
J. Faussurier,30,RB RW RM ,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,68.0,68.0,68.0,67.0,67.0,65.0,65.0,65.0,64.0,64.0,63.0,63.0,61.0,61.0,63.0,61.0,Máximo potencial,67.27
C. Ayala,31,CM CDM ,64.0,64.0,64.0,64.0,64.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,63.0,63.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,59.0,59.0,62.0,59.0,Cercano al retiro,65.45
Borja Domínguez,25,CAM CM CDM ,64.0,64.0,64.0,60.0,60.0,61.0,61.0,67.0,67.0,67.0,68.0,68.0,68.0,62.0,62.0,65.0,65.0,65.0,61.0,61.0,62.0,62.0,60.0,60.0,62.0,60.0,Máximo potencial,65.82
A. Quan,31,RM ,63.0,63.0,63.0,65.0,65.0,64.0,64.0,62.0,62.0,62.0,64.0,64.0,64.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,65.0,65.0,66.0,65.0,Cercano al retiro,64.55
S. Luaibi,25,CB CDM ,66.0,66.0,66.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,69.0,69.0,69.0,65.0,65.0,66.0,66.0,66.0,64.0,64.0,65.0,65.0,64.0,64.0,65.0,64.0,Máximo potencial,66.91
S. Altamiras,33,CM CAM LM ,43.0,43.0,43.0,50.0,50.0,54.0,54.0,52.0,52.0,52.0,63.0,63.0,63.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,62.0,62.0,65.0,62.0,Cercano al retiro,61.55
J. Bacuna,19,CDM CM ,61.0,61.0,61.0,63.0,63.0,65.0,65.0,64.0,64.0,64.0,67.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,66.0,66.0,67.0,66.0,Joven promesa,66.55
L. Frecklington,31,CDM CM ,59.0,59.0,59.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,66.0,65.0,Cercano al retiro,65.64
V. Marcel,20,RM CM ,61.0,61.0,61.0,65.0,65.0,66.0,66.0,64.0,64.0,64.0,67.0,67.0,67.0,69.0,69.0,68.0,68.0,68.0,69.0,69.0,67.0,67.0,65.0,65.0,67.0,65.0,Joven promesa,66.82
Escassi,28,CDM CB ,67.0,67.0,67.0,65.0,65.0,65.0,65.0,68.0,68.0,68.0,64.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,57.0,57.0,55.0,55.0,57.0,55.0,Máximo potencial,63.27
M. Bakić,23,CAM LM CDM CM ,56.0,56.0,56.0,58.0,58.0,59.0,59.0,60.0,60.0,60.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,67.0,67.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,65.36
H. Rojas,29,CAM LM CM ,54.0,54.0,54.0,60.0,60.0,61.0,61.0,60.0,60.0,60.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,68.0,68.0,65.0,65.0,68.0,65.0,Máximo potencial,66.0
M. Arrufe,29,LM CAM ,42.0,42.0,42.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,64.0,64.0,67.0,67.0,67.0,64.0,64.0,65.0,65.0,61.0,61.0,65.0,61.0,Máximo potencial,60.45
Pomares,24,LM LB ,62.0,62.0,62.0,67.0,67.0,68.0,68.0,64.0,64.0,64.0,62.0,62.0,62.0,63.0,63.0,58.0,58.0,58.0,60.0,60.0,57.0,57.0,54.0,54.0,57.0,54.0,Máximo potencial,61.64
N. Besara,26,CF CAM ,45.0,45.0,45.0,52.0,52.0,55.0,55.0,53.0,53.0,53.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,62.36
Z. Bergdich,28,LB RM LM ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,63.0,63.0,63.0,67.0,67.0,64.0,64.0,64.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,64.0,Máximo potencial,64.55
F. Özçal,26,CDM CM ,56.0,56.0,56.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,66.0,66.0,62.0,62.0,66.0,62.0,Máximo potencial,66.36
J. Byrne,21,CDM CAM CM ,56.0,56.0,56.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,66.0,66.0,66.0,66.0,62.0,62.0,66.0,62.0,Joven promesa,65.91
K. Hyland,28,CM CDM ,68.0,68.0,68.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,66.0,66.0,66.0,64.0,64.0,65.0,65.0,65.0,63.0,63.0,65.0,65.0,65.0,65.0,65.0,65.0,Máximo potencial,65.64
Y. Stark,26,RM CM CDM ,68.0,68.0,68.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,65.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,64.0,64.0,65.0,65.0,64.0,65.0,Máximo potencial,65.09
