Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
J. Glesnes,23,CB ,67.0,67.0,67.0,62.0,62.0,61.0,61.0,64.0,64.0,64.0,57.0,57.0,57.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,Máximo potencial,63.86
A. Marin,27,CB ,67.0,67.0,67.0,60.0,60.0,58.0,58.0,63.0,63.0,63.0,54.0,54.0,54.0,47.0,47.0,48.0,48.0,48.0,44.0,44.0,46.0,46.0,47.0,47.0,46.0,47.0,Máximo potencial,62.43
J. Spence,27,CB RB ,65.0,65.0,65.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,60.0,60.0,60.0,62.0,62.0,58.0,58.0,58.0,59.0,59.0,58.0,58.0,56.0,56.0,58.0,56.0,Máximo potencial,66.14
S. Sirigu,28,RM RB ,63.0,63.0,63.0,67.0,67.0,68.0,68.0,63.0,63.0,63.0,63.0,63.0,63.0,69.0,69.0,65.0,65.0,65.0,68.0,68.0,66.0,66.0,65.0,65.0,66.0,65.0,Máximo potencial,65.57
H. Mosquera,30,CB ,67.0,67.0,67.0,58.0,58.0,55.0,55.0,61.0,61.0,61.0,50.0,50.0,50.0,44.0,44.0,45.0,45.0,45.0,42.0,42.0,46.0,46.0,49.0,49.0,46.0,49.0,Máximo potencial,61.0
Campabadal,24,LB RM RB ,67.0,67.0,67.0,67.0,67.0,66.0,66.0,63.0,63.0,63.0,52.0,52.0,52.0,54.0,54.0,48.0,48.0,48.0,50.0,50.0,45.0,45.0,42.0,42.0,45.0,42.0,Máximo potencial,66.71
C. Arrieta,21,RB ,63.0,63.0,63.0,67.0,67.0,67.0,67.0,63.0,63.0,63.0,60.0,60.0,60.0,63.0,63.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,56.0,56.0,58.0,56.0,Joven promesa,65.29
I. Franjić,29,RB ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,65.0,65.0,66.0,65.0,Máximo potencial,65.71
J. Williams,29,CB ,67.0,67.0,67.0,64.0,64.0,64.0,64.0,66.0,66.0,66.0,60.0,60.0,60.0,58.0,58.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,55.0,55.0,54.0,55.0,Máximo potencial,65.29
A. Skúlason,30,LB ,64.0,64.0,64.0,67.0,67.0,69.0,69.0,68.0,68.0,68.0,69.0,69.0,69.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,65.0,65.0,60.0,60.0,65.0,60.0,Máximo potencial,66.29
T. Beugelsdijk,26,CB ,67.0,67.0,67.0,57.0,57.0,54.0,54.0,59.0,59.0,59.0,48.0,48.0,48.0,44.0,44.0,44.0,44.0,44.0,42.0,42.0,45.0,45.0,49.0,49.0,45.0,49.0,Máximo potencial,60.43
B. Galloway,21,CB LB ,66.0,66.0,66.0,67.0,67.0,66.0,66.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,53.0,53.0,55.0,53.0,Joven promesa,66.29
H. Vienda,33,RM RB ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,64.0,64.0,64.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,Cercano al retiro,66.57
K. Voser,30,LB RB ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,63.0,63.0,63.0,64.0,64.0,62.0,62.0,62.0,63.0,63.0,62.0,62.0,60.0,60.0,62.0,60.0,Máximo potencial,66.57
Álex Pérez,25,CB ,67.0,67.0,67.0,56.0,56.0,54.0,54.0,63.0,63.0,63.0,51.0,51.0,51.0,42.0,42.0,43.0,43.0,43.0,38.0,38.0,41.0,41.0,43.0,43.0,41.0,43.0,Máximo potencial,60.14
M. Zullo,28,LB ,64.0,64.0,64.0,67.0,67.0,68.0,68.0,65.0,65.0,65.0,64.0,64.0,64.0,68.0,68.0,66.0,66.0,66.0,68.0,68.0,64.0,64.0,60.0,60.0,64.0,60.0,Máximo potencial,66.0
Derik,24,CDM CB ,67.0,67.0,67.0,66.0,66.0,65.0,65.0,67.0,67.0,67.0,62.0,62.0,62.0,60.0,60.0,59.0,59.0,59.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,Máximo potencial,66.14
B. Yardımcı,24,CB RB ,68.0,68.0,68.0,67.0,67.0,66.0,66.0,65.0,65.0,65.0,60.0,60.0,60.0,61.0,61.0,58.0,58.0,58.0,59.0,59.0,56.0,56.0,53.0,53.0,56.0,53.0,Máximo potencial,67.14
Jessé Ferdeira,25,LB ,68.0,68.0,68.0,67.0,67.0,66.0,66.0,67.0,67.0,67.0,62.0,62.0,62.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,Máximo potencial,67.14
S. Traut,32,RB ,65.0,65.0,65.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,59.0,59.0,59.0,62.0,62.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,57.0,57.0,58.0,57.0,Cercano al retiro,66.14
A. Struna,26,CB RB ,70.0,70.0,70.0,67.0,67.0,65.0,65.0,64.0,64.0,64.0,54.0,54.0,54.0,53.0,53.0,49.0,49.0,49.0,51.0,51.0,49.0,49.0,51.0,51.0,49.0,51.0,Máximo potencial,67.71
M. Rask,34,CB ,67.0,67.0,67.0,63.0,63.0,62.0,62.0,64.0,64.0,64.0,56.0,56.0,56.0,51.0,51.0,49.0,49.0,49.0,47.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0,Cercano al retiro,64.43
S. Sutter,31,RB ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,60.0,60.0,62.0,60.0,Cercano al retiro,66.57
A. Dudiev,27,RB RM ,64.0,64.0,64.0,67.0,67.0,68.0,68.0,66.0,66.0,66.0,65.0,65.0,65.0,67.0,67.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,57.0,57.0,63.0,57.0,Máximo potencial,66.0
A. Ajeti,23,CB ,67.0,67.0,67.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,51.0,51.0,51.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,46.0,46.0,48.0,48.0,46.0,48.0,Máximo potencial,64.14
P. Faragò,24,RB CAM CM ,60.0,60.0,60.0,61.0,61.0,63.0,63.0,65.0,65.0,65.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,61.14
B. Zech,26,CB ,67.0,67.0,67.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,52.0,52.0,52.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,Máximo potencial,64.71
J. Horn,20,LB ,65.0,65.0,65.0,67.0,67.0,67.0,67.0,63.0,63.0,63.0,57.0,57.0,57.0,61.0,61.0,57.0,57.0,57.0,59.0,59.0,56.0,56.0,53.0,53.0,56.0,53.0,Joven promesa,66.14
M. Agesen,34,CB ,67.0,67.0,67.0,60.0,60.0,57.0,57.0,61.0,61.0,61.0,48.0,48.0,48.0,42.0,42.0,41.0,41.0,41.0,38.0,38.0,39.0,39.0,41.0,41.0,39.0,41.0,Cercano al retiro,62.14
C. Rivieyran,26,LB RB ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,58.0,58.0,58.0,60.0,60.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,55.0,55.0,56.0,55.0,Máximo potencial,65.71
P. Polomat,23,LB ,65.0,65.0,65.0,67.0,67.0,68.0,68.0,65.0,65.0,65.0,61.0,61.0,61.0,64.0,64.0,60.0,60.0,60.0,61.0,61.0,59.0,59.0,56.0,56.0,59.0,56.0,Máximo potencial,66.43
Hwang Hyun Soo,21,CB ,67.0,67.0,67.0,58.0,58.0,54.0,54.0,57.0,57.0,57.0,44.0,44.0,44.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,43.0,43.0,48.0,48.0,43.0,48.0,Joven promesa,60.71
R. Rogers,30,LB RB ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,65.0,62.0,Máximo potencial,66.57
M. Bašić,29,CB CDM ,68.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,63.0,63.0,63.0,62.0,62.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,67.43
J. Vigón,25,LM RWB CM ,66.0,66.0,66.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,67.0,65.0,65.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,62.0,62.0,63.0,62.0,Máximo potencial,67.14
K. Hafez,21,LB ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,63.0,63.0,63.0,59.0,59.0,59.0,63.0,63.0,58.0,58.0,58.0,60.0,60.0,56.0,56.0,51.0,51.0,56.0,51.0,Joven promesa,65.71
J. Venlero,33,CB LB ,69.0,69.0,69.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,57.0,57.0,58.0,58.0,60.0,60.0,58.0,60.0,Cercano al retiro,67.29
J. Leguizamón,25,CB ,67.0,67.0,67.0,62.0,62.0,59.0,59.0,58.0,58.0,58.0,45.0,45.0,45.0,45.0,45.0,43.0,43.0,43.0,45.0,45.0,46.0,46.0,51.0,51.0,46.0,51.0,Máximo potencial,63.29
R. Fennell,28,CB CDM ,65.0,65.0,65.0,63.0,63.0,64.0,64.0,67.0,67.0,67.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,61.0,61.0,62.0,61.0,Máximo potencial,64.14
H. Wahl,23,CB ,67.0,67.0,67.0,59.0,59.0,55.0,55.0,58.0,58.0,58.0,45.0,45.0,45.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,46.0,46.0,42.0,46.0,Máximo potencial,61.29
Bruno Teles,31,LB ,68.0,68.0,68.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,65.0,65.0,66.0,65.0,Cercano al retiro,67.71
I. Tarasovs,28,CB ,67.0,67.0,67.0,63.0,63.0,62.0,62.0,63.0,63.0,63.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,59.0,60.0,60.0,59.0,60.0,Máximo potencial,64.43
Rúben Dias,20,CB ,67.0,67.0,67.0,62.0,62.0,59.0,59.0,60.0,60.0,60.0,48.0,48.0,48.0,48.0,48.0,45.0,45.0,45.0,46.0,46.0,47.0,47.0,48.0,48.0,47.0,48.0,Joven promesa,63.29
K. Ota,29,LWB LB ,63.0,63.0,63.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,66.0,66.0,66.0,67.0,67.0,65.0,65.0,61.0,61.0,65.0,61.0,Máximo potencial,65.86
J. Valencia,31,LM LB ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,66.0,66.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,63.0,63.0,65.0,63.0,Cercano al retiro,65.71
A. Mbengue,23,LM LB ,63.0,63.0,63.0,67.0,67.0,67.0,67.0,63.0,63.0,63.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,62.0,62.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,65.29
Leonardo,29,CB ,67.0,67.0,67.0,58.0,58.0,57.0,57.0,64.0,64.0,64.0,55.0,55.0,55.0,47.0,47.0,47.0,47.0,47.0,43.0,43.0,44.0,44.0,45.0,45.0,44.0,45.0,Máximo potencial,61.57
Pablo Iñiguez,23,CDM CM CB ,67.0,67.0,67.0,63.0,63.0,62.0,62.0,67.0,67.0,67.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,Máximo potencial,64.43
C. Basham,28,CM CB ,67.0,67.0,67.0,64.0,64.0,63.0,63.0,66.0,66.0,66.0,61.0,61.0,61.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,56.0,Máximo potencial,65.0
Gonçalo Silva,26,CB ,67.0,67.0,67.0,61.0,61.0,58.0,58.0,59.0,59.0,59.0,46.0,46.0,46.0,44.0,44.0,42.0,42.0,42.0,43.0,43.0,42.0,42.0,45.0,45.0,42.0,45.0,Máximo potencial,62.71
E. Suagher,24,CB ,67.0,67.0,67.0,61.0,61.0,58.0,58.0,60.0,60.0,60.0,46.0,46.0,46.0,42.0,42.0,40.0,40.0,40.0,39.0,39.0,40.0,40.0,44.0,44.0,40.0,44.0,Máximo potencial,62.71
C. Morales,37,LB ,66.0,66.0,66.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,67.0,67.0,67.0,66.0,66.0,65.0,65.0,64.0,64.0,65.0,64.0,Cercano al retiro,66.86
K. Bayramyan,25,CM CAM LWB ,59.0,59.0,59.0,66.0,66.0,67.0,67.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,67.0,67.0,65.0,65.0,59.0,59.0,65.0,59.0,Máximo potencial,63.29
A. Ibsen Rømer,23,RB CDM ,66.0,66.0,66.0,68.0,68.0,68.0,68.0,67.0,67.0,67.0,64.0,64.0,64.0,65.0,65.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,59.0,59.0,61.0,59.0,Máximo potencial,67.14
J. Leist,29,CB ,67.0,67.0,67.0,58.0,58.0,56.0,56.0,62.0,62.0,62.0,51.0,51.0,51.0,45.0,45.0,44.0,44.0,44.0,42.0,42.0,43.0,43.0,45.0,45.0,43.0,45.0,Máximo potencial,61.29
C. Remmer,24,RB RWB ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,62.0,62.0,62.0,64.0,64.0,61.0,61.0,61.0,62.0,62.0,60.0,60.0,58.0,58.0,60.0,58.0,Máximo potencial,65.71
J. Vásquez,29,RM RB CDM ,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0,64.0,64.0,64.0,63.0,63.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,66.0
F. Mattia,29,CB ,67.0,67.0,67.0,57.0,57.0,54.0,54.0,64.0,64.0,64.0,49.0,49.0,49.0,40.0,40.0,40.0,40.0,40.0,36.0,36.0,37.0,37.0,40.0,40.0,37.0,40.0,Máximo potencial,60.43
Jesús Valentín,25,CDM CB ,67.0,67.0,67.0,66.0,66.0,65.0,65.0,64.0,64.0,64.0,57.0,57.0,57.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,51.0,52.0,Máximo potencial,66.14
J. Fuchs,19,LB RB CDM ,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,59.0,59.0,58.0,58.0,57.0,57.0,58.0,57.0,Joven promesa,65.0
R. Rabia,24,CDM CB ,67.0,67.0,67.0,60.0,60.0,59.0,59.0,64.0,64.0,64.0,59.0,59.0,59.0,54.0,54.0,56.0,56.0,56.0,53.0,53.0,55.0,55.0,56.0,56.0,55.0,56.0,Máximo potencial,62.71
M. Diagne,23,CB ,67.0,67.0,67.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,49.0,49.0,49.0,48.0,48.0,44.0,44.0,44.0,45.0,45.0,43.0,43.0,45.0,45.0,43.0,45.0,Máximo potencial,64.14
F. Viáfara,25,RM RB ,59.0,59.0,59.0,67.0,67.0,68.0,68.0,61.0,61.0,61.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,63.0,63.0,60.0,60.0,56.0,56.0,60.0,56.0,Máximo potencial,63.86
M. Antonsson,36,CB ,67.0,67.0,67.0,55.0,55.0,52.0,52.0,59.0,59.0,59.0,47.0,47.0,47.0,42.0,42.0,42.0,42.0,42.0,40.0,40.0,42.0,42.0,45.0,45.0,42.0,45.0,Cercano al retiro,59.29
E. Mosquera,26,LB ,67.0,67.0,67.0,67.0,67.0,66.0,66.0,63.0,63.0,63.0,57.0,57.0,57.0,59.0,59.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,Máximo potencial,66.71
J. Medranda,23,LW RW CM LB ,64.0,64.0,64.0,67.0,67.0,68.0,68.0,66.0,66.0,66.0,64.0,64.0,64.0,66.0,66.0,65.0,65.0,65.0,66.0,66.0,64.0,64.0,61.0,61.0,64.0,61.0,Máximo potencial,66.0
P. Dixon,30,LB ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,61.0,61.0,61.0,63.0,63.0,60.0,60.0,60.0,62.0,62.0,59.0,59.0,58.0,58.0,59.0,58.0,Máximo potencial,66.57
Sergi Palencia,21,LB RB ,66.0,66.0,66.0,67.0,67.0,68.0,68.0,64.0,64.0,64.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,Joven promesa,66.86
V. Lampropoulos,27,RB CB ,67.0,67.0,67.0,66.0,66.0,66.0,66.0,65.0,65.0,65.0,59.0,59.0,59.0,59.0,59.0,55.0,55.0,55.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,Máximo potencial,66.43
Fran Cruz,26,CB ,67.0,67.0,67.0,61.0,61.0,60.0,60.0,66.0,66.0,66.0,57.0,57.0,57.0,50.0,50.0,51.0,51.0,51.0,47.0,47.0,48.0,48.0,49.0,49.0,48.0,49.0,Máximo potencial,63.29
C. Schösswendter,28,CB ,67.0,67.0,67.0,60.0,60.0,56.0,56.0,61.0,61.0,61.0,48.0,48.0,48.0,43.0,43.0,40.0,40.0,40.0,38.0,38.0,40.0,40.0,44.0,44.0,40.0,44.0,Máximo potencial,61.86
Etxeberría,22,RWB RB ,65.0,65.0,65.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,60.0,60.0,60.0,62.0,62.0,58.0,58.0,58.0,59.0,59.0,56.0,56.0,51.0,51.0,56.0,51.0,Máximo potencial,66.14
I. Doğan,26,LB ,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,Máximo potencial,67.0
Helito Caldeira,33,RB ,70.0,70.0,70.0,67.0,67.0,66.0,66.0,67.0,67.0,67.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,63.0,63.0,61.0,63.0,Cercano al retiro,68.0
N. Valentini,28,CB ,67.0,67.0,67.0,61.0,61.0,59.0,59.0,60.0,60.0,60.0,48.0,48.0,48.0,47.0,47.0,43.0,43.0,43.0,44.0,44.0,43.0,43.0,45.0,45.0,43.0,45.0,Máximo potencial,63.0
E. Ebanks-Landell,24,CB ,67.0,67.0,67.0,64.0,64.0,62.0,62.0,63.0,63.0,63.0,56.0,56.0,56.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,Máximo potencial,64.71
M. Parkhurst,33,CB ,67.0,67.0,67.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,60.0,60.0,60.0,57.0,57.0,55.0,55.0,55.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,51.0,Cercano al retiro,65.86
B. Nastić,22,LB ,66.0,66.0,66.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,60.0,60.0,60.0,61.0,61.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0,54.0,54.0,57.0,54.0,Máximo potencial,66.57
K. Karami,27,RB ,66.0,66.0,66.0,67.0,67.0,68.0,68.0,65.0,65.0,65.0,61.0,61.0,61.0,64.0,64.0,61.0,61.0,61.0,64.0,64.0,62.0,62.0,60.0,60.0,62.0,60.0,Máximo potencial,66.86
L. Mühl,20,CDM CB ,67.0,67.0,67.0,64.0,64.0,63.0,63.0,66.0,66.0,66.0,59.0,59.0,59.0,55.0,55.0,54.0,54.0,54.0,52.0,52.0,51.0,51.0,50.0,50.0,51.0,50.0,Joven promesa,65.0
J. Parr,28,LB ,64.0,64.0,64.0,67.0,67.0,68.0,68.0,65.0,65.0,65.0,63.0,63.0,63.0,65.0,65.0,62.0,62.0,62.0,64.0,64.0,63.0,63.0,62.0,62.0,63.0,62.0,Máximo potencial,66.0
M. Polster,24,CDM RB ,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,64.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,57.0,57.0,60.0,57.0,Máximo potencial,67.0
K. Schindler,23,RB RM ,51.0,51.0,51.0,58.0,58.0,60.0,60.0,54.0,54.0,54.0,60.0,60.0,60.0,67.0,67.0,64.0,64.0,64.0,67.0,67.0,65.0,65.0,64.0,64.0,65.0,64.0,Máximo potencial,55.57
R. Weil,29,RB CB ,67.0,67.0,67.0,63.0,63.0,62.0,62.0,63.0,63.0,63.0,55.0,55.0,55.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,Máximo potencial,64.43
A. Zapata,32,CB CDM ,66.0,66.0,66.0,63.0,63.0,62.0,62.0,67.0,67.0,67.0,64.0,64.0,64.0,59.0,59.0,61.0,61.0,61.0,57.0,57.0,59.0,59.0,58.0,58.0,59.0,58.0,Cercano al retiro,64.0
Angeliño,20,LM LB ,59.0,59.0,59.0,67.0,67.0,68.0,68.0,63.0,63.0,63.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,65.0,66.0,66.0,65.0,65.0,60.0,60.0,65.0,60.0,Joven promesa,63.86
Paulo Ricardo,22,CB ,67.0,67.0,67.0,63.0,63.0,60.0,60.0,59.0,59.0,59.0,49.0,49.0,49.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,49.0,49.0,46.0,49.0,Máximo potencial,63.86
F. Dick,32,RB ,68.0,68.0,68.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,62.0,62.0,61.0,62.0,Cercano al retiro,67.43
S. Lainer,24,RM RWB RB ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,62.0,62.0,62.0,65.0,65.0,62.0,62.0,62.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0,Máximo potencial,65.71
F. Morais,31,RWB RM ,47.0,47.0,47.0,53.0,53.0,57.0,57.0,54.0,54.0,54.0,62.0,62.0,62.0,67.0,67.0,64.0,64.0,64.0,66.0,66.0,64.0,64.0,60.0,60.0,64.0,60.0,Cercano al retiro,51.57
R. Henry,19,LM LWB LB ,62.0,62.0,62.0,67.0,67.0,68.0,68.0,63.0,63.0,63.0,60.0,60.0,60.0,65.0,65.0,61.0,61.0,61.0,64.0,64.0,59.0,59.0,54.0,54.0,59.0,54.0,Joven promesa,65.14
Miramón,28,CM LM RB CAM ,64.0,64.0,64.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,65.71
Nagore,36,RB ,70.0,70.0,70.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,62.0,62.0,62.0,61.0,61.0,60.0,60.0,60.0,61.0,61.0,62.0,62.0,64.0,64.0,62.0,64.0,Cercano al retiro,68.29
Luis Felipe,26,RB ,68.0,68.0,68.0,67.0,67.0,66.0,66.0,65.0,65.0,65.0,61.0,61.0,61.0,63.0,63.0,62.0,62.0,62.0,63.0,63.0,62.0,62.0,61.0,61.0,62.0,61.0,Máximo potencial,67.14
L. Galeano,25,CB ,67.0,67.0,67.0,64.0,64.0,62.0,62.0,64.0,64.0,64.0,58.0,58.0,58.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,51.0,Máximo potencial,64.71
N. Hagglund,24,RB CB ,67.0,67.0,67.0,62.0,62.0,61.0,61.0,64.0,64.0,64.0,56.0,56.0,56.0,54.0,54.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,49.0,49.0,50.0,49.0,Máximo potencial,63.86
M. Aleksandrov,28,LWB RM LM ,54.0,54.0,54.0,61.0,61.0,63.0,63.0,59.0,59.0,59.0,63.0,63.0,63.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,58.57
P. Farkas,24,LB RM RB ,63.0,63.0,63.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,63.0,63.0,63.0,66.0,66.0,63.0,63.0,63.0,64.0,64.0,63.0,63.0,62.0,62.0,63.0,62.0,Máximo potencial,65.29
R. Grant,26,LB RB ,65.0,65.0,65.0,67.0,67.0,68.0,68.0,66.0,66.0,66.0,64.0,64.0,64.0,65.0,65.0,63.0,63.0,63.0,64.0,64.0,63.0,63.0,62.0,62.0,63.0,62.0,Máximo potencial,66.43
R. Ruíz,31,RM RB ,65.0,65.0,65.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,63.0,63.0,65.0,63.0,Cercano al retiro,66.14
H. Marín,24,CB ,67.0,67.0,67.0,63.0,63.0,60.0,60.0,64.0,64.0,64.0,54.0,54.0,54.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,Máximo potencial,63.86
G. Arokoyo,24,CB ,67.0,67.0,67.0,62.0,62.0,59.0,59.0,62.0,62.0,62.0,49.0,49.0,49.0,44.0,44.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,44.0,44.0,41.0,44.0,Máximo potencial,63.29
M. Figueroa,34,CB LB ,70.0,70.0,70.0,67.0,67.0,66.0,66.0,67.0,67.0,67.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,61.0,61.0,59.0,61.0,Cercano al retiro,68.0
B. Meccariello,26,CB ,67.0,67.0,67.0,58.0,58.0,54.0,54.0,58.0,58.0,58.0,42.0,42.0,42.0,38.0,38.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,39.0,39.0,36.0,39.0,Máximo potencial,60.71
E. Hovland,28,CB ,67.0,67.0,67.0,62.0,62.0,59.0,59.0,62.0,62.0,62.0,51.0,51.0,51.0,47.0,47.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,Máximo potencial,63.29
